Date,AAL,AAPL,ADBE,ADI,ADP,ADSK,ALGN,ALXN,AMAT,AMD,AMGN,AMZN,ASML,ATVI,AVGO,BIDU,BIIB,BKNG,BMRN,CDNS,CELG,CERN,CHKP,CHTR,CMCSA,COST,CSCO,CSX,CTAS,CTSH,CTXS,DLTR,EA,EBAY,EXPE,FAST,FB,FISV,GILD,GOOG,GOOGL,HAS,HSIC,IDXX,ILMN,INCY,INTC,INTU,ISRG,JBHT,JD,KLAC,LBTYA,LBTYK,LRCX,LULU,MAR,MCHP,MDLZ,MELI,MNST,MSFT,MU,MXIM,MYL,NFLX,NTAP,NTES,NVDA,NXPI,ORLY,PAYX,PCAR,PEP,QCOM,REGN,ROST,SBUX,SIRI,SNPS,SWKS,TMUS,TSLA,TTWO,TXN,UAL,ULTA,VRSK,VRSN,VRTX,WBA,WDAY,WDC,WLTW,WYNN,XEL,XLNX,F,VIS,CF
2018-11-06,34.61,199.58,240.56,85.72,140.22,133.7,229.37,123.22,34.05,20.68,182.54,1642.81,174.62,63.74,217.52,192.44,320.28,1949.46,96.58,44.7,75.09,57.16,111.84,320.67,36.8,233.36,44.89,69.21,173.72,68.37,102.6,86.1,92.23,29.5,123.28,25.72,149.94,77.51,67.18,1055.81,1069.57,95.67,65.5,202.27,322.73,68.53,45.87,211.61,519.69,107.26,23.6,92.02,25.57,25.02,147.86,141.13,112.53,68.55,42.3,336.19,54.79,105.69,39.8,49.5,36.43,310.84,77.39,220.77,210.03,83.29,333.54,64.74,54.23,111.01,60.7,357.61,100.19,64.15,6.27,90.27,80.21,68.77,341.06,123.68,93.81,89.64,291.79,118.05,157.15,175.23,77.72,134.98,46.38,151.99,105.45,47.47,84.02,8.8,132.39,49.6
2018-11-07,36.38,205.63,253.43,86.07,144.49,138.92,245.31,127.18,34.42,21.84,189.12,1755.49,174.61,64.57,223.38,195.41,331.51,1998.17,99.06,46.15,75.46,58.1,112.85,328.36,37.35,236.97,46.24,71.12,177.62,70.06,104.22,86.45,93.8,29.42,126.59,26.29,151.53,79.21,69.21,1093.39,1108.24,97.18,68.49,209.79,342.68,69.03,47.3,219.71,545.68,109.46,24.07,93.43,26.6,25.94,147.49,143.23,114.1,68.81,42.5,349.56,55.91,109.85,40.93,50.42,36.55,327.5,79.8,226.96,212.75,84.18,342.13,65.99,54.72,111.39,60.3,364.25,101.44,66.24,6.23,93.22,80.22,70.34,348.16,125.81,93.87,92.16,290.51,120.11,159.85,183.88,78.98,144.24,46.03,155.53,109.58,47.82,83.22,8.85,134.57,51.43
2018-11-08,36.27,204.92,249.96,87.64,144.09,140.61,245.67,127.18,34.12,21.2,187.58,1754.91,172.22,62.29,228.95,188.55,326.04,1977.61,98.54,46.46,75.23,57.61,111.61,324.65,37.35,235.88,46.77,70.49,179.42,69.93,105.23,87.85,93.87,29.4,123.68,26.5,147.87,79.8,68.64,1082.4,1094.63,95.25,68.21,209.67,339.55,68.67,47.56,221.06,540.02,107.91,22.4,93.95,25.52,24.92,147.48,142.27,114.85,72.87,42.78,331.47,54.14,109.65,40.44,50.97,37.15,317.92,79.82,223.43,204.98,83.36,353.44,66.49,54.95,111.83,55.38,363.34,102.02,66.78,6.15,94.34,80.95,69.75,351.4,119.14,95.11,92.56,304.49,121.87,160.13,180.26,79.92,145.99,45.11,157.54,95.19,47.65,84.76,8.72,134.25,51.55
2018-11-09,35.64,200.97,244.84,85.36,143.41,135.55,235.96,123.44,33.47,21.03,184.85,1712.43,172.72,54.57,227.75,183.75,325.2,1937.64,95.67,46.26,74.02,57.14,112.64,321.11,37.39,234.93,45.48,69.5,177.5,69.05,105.18,86.38,88.89,29.19,122.31,26.32,144.96,80.24,67.97,1066.15,1077.02,94.2,67.0,207.17,329.25,66.03,46.71,220.0,532.56,105.41,21.7,92.24,25.12,24.51,143.76,137.56,114.98,70.6,43.13,325.69,56.84,107.51,39.11,49.89,36.95,303.47,78.69,214.27,204.67,82.45,354.74,66.51,53.56,113.2,54.11,356.66,101.45,66.67,6.15,93.35,74.41,68.68,350.51,113.05,92.81,92.35,308.12,122.52,160.1,180.55,79.87,139.93,43.38,157.13,94.52,48.63,84.1,8.65,132.77,50.16
2018-11-12,36.27,190.84,236.67,82.06,140.47,130.11,217.29,118.6,31.85,19.03,183.32,1636.85,166.32,53.46,213.12,180.43,318.9,1906.28,93.07,44.82,71.02,56.33,110.78,323.35,37.06,231.71,44.04,68.49,175.13,68.27,103.75,85.99,87.66,28.53,120.54,26.02,141.55,78.59,67.31,1038.63,1049.36,92.6,66.55,198.82,310.39,62.86,45.29,210.79,504.0,104.9,22.01,89.34,23.99,23.5,138.96,135.42,113.05,68.18,43.27,322.0,54.75,104.86,37.44,49.15,35.94,294.07,76.0,205.26,188.61,78.1,349.41,65.49,53.58,112.7,51.98,346.56,100.48,65.99,6.06,89.74,70.7,67.89,331.28,109.03,90.27,91.2,308.99,121.4,153.3,172.85,79.31,133.1,41.22,155.73,95.65,49.37,80.85,8.75,130.22,49.24
2018-11-13,37.18,188.94,238.74,83.13,141.0,130.92,219.32,118.52,32.7,19.61,183.31,1631.17,168.18,52.13,214.26,183.34,319.08,1910.08,93.52,44.6,70.24,55.98,110.93,324.56,36.79,231.37,43.56,69.12,176.42,68.33,104.21,86.94,87.39,27.68,120.67,26.3,142.16,77.66,67.72,1036.05,1047.97,92.5,66.6,198.84,311.18,63.73,46.01,210.76,503.44,104.13,22.39,90.44,23.69,23.21,139.97,138.7,114.5,69.36,42.91,327.94,55.78,104.93,37.85,49.27,35.76,294.4,76.02,206.82,198.34,80.54,357.52,65.29,54.01,112.87,51.67,342.1,98.98,65.51,6.09,89.9,69.96,68.41,338.73,107.0,91.24,92.6,314.25,120.09,152.61,170.31,79.42,135.06,42.39,157.17,98.05,49.63,82.05,8.8,130.6,47.58
2018-11-14,37.5,183.6,235.22,83.94,139.05,129.43,219.99,116.11,32.79,20.81,182.17,1599.01,169.99,51.19,215.57,185.06,313.55,1888.37,91.76,44.42,69.63,56.07,111.29,320.8,37.34,230.55,42.8,69.34,175.52,66.33,103.96,85.51,85.76,27.48,120.54,26.85,144.22,77.75,67.37,1043.66,1054.58,93.59,67.01,196.69,308.23,64.15,45.72,207.33,498.64,103.93,22.76,89.37,24.27,23.8,138.79,140.13,114.25,70.49,42.6,336.86,54.49,103.44,38.03,49.51,34.23,286.73,75.19,212.15,196.23,80.86,354.78,64.3,54.77,112.4,51.46,337.29,96.66,65.5,6.19,89.58,69.19,68.12,344.0,106.57,91.46,91.79,313.13,120.25,151.31,164.58,79.03,132.39,42.73,156.99,99.25,49.42,82.28,8.8,130.2,43.51
2018-11-15,37.22,188.13,239.95,87.54,143.47,134.29,222.77,119.68,34.2,21.49,185.45,1619.44,173.99,53.13,225.23,188.41,321.72,1888.87,94.75,45.54,69.98,56.84,113.54,318.48,37.54,227.22,45.15,71.03,180.47,67.41,105.81,85.52,88.25,27.75,118.39,27.41,143.85,79.71,66.63,1064.71,1071.05,94.44,67.48,200.57,319.51,65.03,46.71,212.44,513.64,105.25,24.2,92.17,24.72,24.29,142.35,139.83,116.23,73.75,42.78,340.77,55.3,105.72,39.91,51.18,35.14,290.06,66.37,223.42,201.4,83.36,346.0,65.47,55.58,112.54,52.84,341.65,95.25,66.07,6.26,91.56,70.99,68.08,348.44,113.06,94.6,91.98,311.81,123.02,155.67,166.67,79.77,136.18,44.32,157.67,102.29,49.62,86.91,8.58,132.01,45.04
2018-11-16,36.17,190.21,238.89,87.21,142.78,134.04,225.41,118.62,34.57,20.66,187.12,1593.41,166.31,50.53,226.44,186.95,324.05,1855.32,95.7,45.76,69.65,57.45,114.34,328.54,37.63,228.29,44.75,71.41,181.44,69.04,106.89,84.2,85.97,27.7,115.62,27.66,139.53,80.28,66.08,1061.49,1068.27,94.58,67.51,201.37,319.93,66.51,47.41,209.37,518.54,105.71,23.05,94.58,24.31,23.82,143.9,134.53,116.56,74.01,43.1,344.61,55.77,106.71,39.44,51.07,34.92,286.21,69.28,225.38,163.63,83.71,352.6,66.35,55.77,114.03,53.31,345.33,94.07,66.59,6.21,90.14,70.81,69.14,354.31,113.93,94.5,92.26,313.56,122.97,155.75,165.11,80.0,134.23,44.2,156.08,103.59,49.32,88.91,8.34,131.86,45.5
2018-11-19,35.25,182.68,219.69,83.35,139.75,125.74,204.43,115.06,33.61,19.11,187.82,1512.29,161.0,48.75,218.36,183.09,319.21,1780.0,93.71,42.77,69.4,55.83,111.42,323.6,37.23,226.04,44.17,70.89,177.85,68.13,105.26,84.03,83.04,27.54,111.81,27.63,131.55,78.56,64.94,1020.0,1027.42,91.85,67.65,193.52,301.59,64.25,46.6,197.29,482.67,107.18,21.11,90.12,23.67,23.2,139.76,126.99,114.45,72.31,43.25,335.39,57.04,103.1,36.83,49.81,34.6,270.6,64.83,225.25,143.99,80.15,354.24,65.93,55.52,114.67,52.37,338.99,90.03,66.35,5.99,85.71,68.68,68.0,353.47,106.0,91.38,92.09,313.28,121.65,149.2,161.07,79.42,124.07,42.79,157.45,100.19,49.87,86.33,8.53,129.79,43.98
2018-11-20,35.02,173.95,219.73,86.76,136.91,123.05,210.1,116.82,34.93,19.21,189.3,1495.46,158.77,48.87,217.0,177.48,319.48,1750.43,91.47,42.68,66.75,55.86,107.12,305.01,35.85,216.72,42.95,68.08,176.09,66.56,104.31,81.52,83.02,27.74,110.35,26.62,132.43,76.08,64.52,1025.76,1030.45,90.95,66.38,192.16,301.08,63.59,46.01,193.27,485.24,103.09,19.49,92.21,22.62,22.25,139.48,121.39,113.93,71.81,42.53,313.79,55.78,100.23,36.12,49.85,33.91,266.98,65.21,218.99,148.35,80.2,336.07,64.86,54.49,111.77,52.39,337.29,81.59,65.64,5.81,85.17,67.37,66.57,347.49,104.72,93.52,91.77,302.14,119.43,147.19,159.76,77.35,126.81,43.33,153.61,97.75,50.05,83.15,8.35,127.07,42.09
2018-11-21,35.73,173.75,225.98,87.4,137.45,135.04,215.72,118.11,34.56,18.73,185.76,1516.73,161.31,50.44,219.19,183.95,315.56,1760.4,93.59,43.06,67.54,56.16,107.99,305.54,36.58,215.99,43.34,69.05,178.95,67.6,105.06,82.13,84.02,27.92,111.8,27.27,134.82,76.84,63.73,1037.61,1043.43,91.18,66.32,193.49,309.88,64.07,45.66,196.46,491.62,104.35,20.34,92.47,23.88,23.46,140.52,123.88,115.51,71.81,42.33,319.0,56.03,101.61,36.38,50.28,33.38,262.13,63.51,225.54,144.0,81.91,345.58,64.88,55.02,111.08,52.73,343.17,80.59,65.24,5.98,86.66,68.26,66.78,338.19,106.84,92.84,92.86,303.76,119.3,149.39,160.25,77.32,133.1,44.49,153.99,102.38,49.03,84.94,8.4,128.09,42.71
2018-11-23,37.35,169.34,225.56,86.39,137.27,132.69,218.87,118.1,34.42,19.38,185.57,1502.06,161.07,49.65,219.09,182.61,320.08,1764.08,93.78,42.61,66.65,56.48,109.14,309.43,36.46,217.46,43.0,68.63,178.32,66.92,104.86,83.01,82.67,28.02,111.85,26.85,131.73,76.87,63.59,1023.88,1030.1,92.95,65.84,192.65,310.5,64.67,45.18,195.12,489.57,104.12,19.27,92.05,24.49,24.07,139.96,120.86,115.6,73.12,42.63,309.82,57.32,101.57,36.4,50.53,33.49,258.82,63.27,217.98,144.29,81.38,350.63,64.82,55.11,111.2,52.71,340.86,79.34,64.19,6.0,85.59,68.53,67.07,325.83,105.5,91.84,94.84,303.32,119.23,150.33,160.39,78.34,135.26,44.9,153.25,101.02,49.13,85.69,8.42,127.79,41.76
2018-11-26,37.49,171.63,231.96,87.78,140.93,138.8,223.38,119.0,35.36,20.08,187.24,1581.33,164.78,50.5,224.25,185.19,319.5,1802.44,97.01,43.54,68.0,57.49,110.2,313.23,36.83,216.86,43.99,69.26,180.51,67.68,105.96,83.15,84.93,28.37,115.25,27.7,136.38,77.41,63.92,1048.62,1055.94,94.41,66.24,196.7,316.79,67.38,46.07,199.45,503.28,106.65,20.46,93.53,25.32,24.77,142.74,123.76,118.21,74.5,42.79,322.18,56.82,104.92,36.57,51.13,33.47,261.43,65.29,222.06,152.3,80.72,350.99,65.93,55.69,111.64,53.17,353.18,79.9,64.18,6.08,88.3,69.24,67.49,346.0,110.44,93.08,91.75,301.11,120.11,153.65,167.4,79.2,140.23,45.45,154.57,107.99,49.36,87.4,8.67,129.05,42.58
2018-11-27,37.68,171.25,232.25,87.3,141.59,140.16,220.71,120.93,35.35,21.05,189.93,1581.42,164.76,50.35,224.74,182.79,323.81,1824.61,96.37,43.08,69.19,57.51,107.85,317.64,37.41,220.38,44.53,69.25,181.59,68.81,106.67,81.82,85.04,28.31,116.2,27.56,135.0,77.17,64.4,1044.41,1052.28,92.54,68.45,194.4,321.79,67.19,46.67,196.81,496.86,104.64,20.84,94.02,25.09,24.58,142.77,122.77,118.28,72.51,43.36,331.72,57.76,105.58,37.0,53.25,33.49,266.63,64.82,222.4,152.98,79.69,353.08,66.65,55.59,112.19,53.01,353.59,81.68,64.56,6.04,86.96,68.97,67.49,343.92,109.56,92.98,93.38,296.83,120.84,150.8,175.45,80.97,138.75,46.17,154.28,109.25,49.98,87.29,8.56,128.53,41.74
2018-11-28,38.32,177.84,249.21,88.89,144.79,143.16,235.59,122.84,36.44,21.34,194.1,1677.75,171.55,50.61,224.16,188.44,332.24,1869.45,98.61,44.77,70.98,57.96,111.15,328.68,38.09,227.62,45.66,71.55,186.43,69.66,109.52,83.32,85.9,29.32,118.79,28.4,136.76,79.4,66.07,1086.23,1091.79,93.39,69.18,202.41,334.33,65.76,47.44,206.88,521.9,107.31,21.38,96.36,24.72,24.11,149.58,128.99,120.46,74.65,43.24,345.78,59.1,109.5,38.71,54.3,34.04,282.65,66.95,225.56,159.29,81.79,358.87,68.28,56.91,114.18,54.04,363.64,85.33,65.28,6.13,90.45,70.44,68.92,347.87,110.63,94.89,94.48,295.14,122.94,155.85,178.38,82.05,145.83,45.67,156.7,109.23,49.81,89.55,8.68,131.68,41.14
2018-11-29,37.81,176.47,249.09,87.71,142.1,145.55,228.7,123.34,35.88,21.43,195.01,1673.57,168.8,52.14,224.69,183.22,326.61,1865.15,96.75,44.12,70.16,56.92,110.38,330.33,38.44,228.27,45.7,70.8,186.23,69.21,108.57,88.43,86.39,29.08,118.38,28.49,138.68,78.44,66.55,1088.3,1094.58,93.75,69.91,201.12,337.96,64.79,46.31,207.14,520.97,104.94,20.97,94.37,24.92,24.36,148.52,129.46,120.12,73.2,43.35,357.99,58.8,108.58,37.91,53.45,34.04,288.75,64.95,215.96,156.75,81.68,354.85,67.38,56.27,113.96,55.44,359.57,84.85,65.34,6.26,89.52,69.51,68.68,341.17,111.91,94.09,95.07,300.37,122.97,156.66,179.45,82.26,145.3,43.18,155.71,104.69,49.78,89.56,8.64,131.52,42.03
2018-11-30,39.52,175.52,250.89,90.07,143.63,144.5,229.89,123.15,36.61,21.3,200.68,1690.17,168.64,49.48,226.25,188.28,333.72,1891.88,96.03,45.04,72.22,57.47,111.81,329.2,38.04,228.55,46.21,71.65,185.58,70.12,107.11,86.77,84.07,29.41,119.42,28.49,140.61,79.13,68.7,1094.43,1109.65,88.09,69.96,203.76,337.5,64.25,47.87,212.43,530.87,105.05,21.23,96.2,24.83,24.29,152.62,132.55,113.4,73.77,43.79,351.97,59.68,109.27,38.56,54.01,33.86,286.13,64.43,219.68,162.79,82.13,346.78,68.19,57.11,117.49,55.58,365.65,86.49,65.19,6.17,91.94,71.02,68.45,350.48,109.67,96.43,96.7,297.79,122.46,156.06,180.79,82.08,164.0,43.05,156.66,105.93,50.67,90.81,8.68,132.87,40.77
2018-12-03,39.02,181.65,255.26,91.62,143.62,148.02,235.7,125.47,37.65,23.71,195.55,1772.36,174.85,46.23,230.69,191.33,332.19,1919.7,97.79,46.22,73.42,57.67,112.47,326.7,38.18,229.34,47.05,72.16,187.55,70.81,108.41,86.67,84.0,29.75,119.28,28.71,141.09,79.67,67.66,1106.43,1116.36,86.99,70.9,206.36,350.25,68.32,48.67,211.43,548.93,103.72,22.01,98.72,24.79,24.24,156.56,139.89,117.84,76.49,43.84,369.51,60.0,110.46,40.03,55.14,34.1,290.3,67.38,227.7,169.38,84.4,346.34,68.43,56.09,114.64,56.42,382.61,83.67,65.95,6.26,92.9,71.69,67.8,358.49,103.46,97.7,96.46,306.49,123.82,159.27,184.65,83.07,167.8,43.98,158.32,115.99,51.14,92.92,8.85,134.34,42.38
2018-12-04,36.11,173.66,245.82,88.62,139.92,139.84,220.95,122.3,34.79,21.12,190.57,1668.4,166.95,46.15,221.13,182.66,322.73,1863.14,93.69,44.73,72.47,55.7,110.21,321.84,36.76,223.68,45.71,69.65,177.76,68.93,107.01,86.25,81.18,28.82,117.43,27.53,137.93,76.91,66.41,1050.82,1062.47,85.58,70.53,196.8,334.21,65.52,46.36,205.62,518.82,99.39,21.45,93.62,24.26,23.69,146.55,133.62,111.9,73.26,43.29,354.85,57.83,106.94,36.88,52.95,32.96,275.33,65.49,221.96,156.5,80.61,346.43,66.78,54.44,113.5,55.07,372.8,80.72,65.12,6.13,89.45,69.06,66.57,359.7,101.69,92.82,91.94,291.13,119.55,153.55,177.93,80.29,165.02,40.82,154.56,106.86,51.03,89.64,8.46,128.33,41.12
2018-12-06,36.35,171.73,250.63,87.72,139.5,140.14,219.34,121.04,34.07,21.3,191.78,1699.19,163.71,47.77,216.56,180.7,326.7,1882.24,95.54,44.0,72.8,54.46,109.99,326.78,36.94,230.45,46.72,68.88,176.12,68.32,107.8,86.25,83.88,29.03,119.28,27.54,139.63,76.07,67.02,1068.73,1078.08,84.69,68.63,199.69,334.32,65.1,46.96,209.48,519.09,102.16,21.23,93.27,24.11,23.61,142.67,131.44,113.69,72.2,43.08,350.56,58.27,107.6,37.67,52.62,31.84,282.88,65.99,230.71,157.67,80.83,340.41,66.66,53.76,113.47,55.07,381.69,80.77,65.02,6.29,91.19,68.91,67.3,363.06,106.2,93.99,93.03,292.92,117.18,157.4,179.61,80.4,168.13,41.36,153.37,108.85,51.4,87.4,8.32,127.67,40.16
2018-12-07,33.04,165.6,238.0,84.68,135.75,132.57,210.28,115.6,33.03,19.46,184.48,1629.13,157.0,46.85,217.81,179.56,316.73,1834.51,92.7,42.67,70.08,53.32,106.28,315.7,36.48,222.2,44.83,67.11,169.75,66.94,105.88,83.39,82.52,28.63,116.9,26.56,137.42,74.74,65.08,1036.58,1046.58,81.24,66.79,190.01,321.41,64.51,44.89,200.48,491.69,98.61,20.93,89.98,23.73,23.2,135.13,113.87,109.68,69.11,42.64,346.56,57.41,103.29,35.31,51.09,30.55,265.14,62.05,228.91,147.04,75.36,331.45,65.22,52.4,112.48,53.99,372.83,77.56,63.97,6.16,87.82,65.94,65.69,357.97,102.67,89.22,88.23,254.47,113.65,153.95,172.21,78.71,160.43,39.87,153.76,101.66,51.38,85.66,8.13,124.37,39.65
2018-12-10,33.3,166.69,244.09,86.7,136.14,135.02,216.66,114.65,33.56,19.99,187.03,1641.03,158.85,47.5,228.0,179.2,319.44,1826.01,93.83,43.38,68.68,54.03,109.13,315.64,36.42,220.03,45.24,67.38,169.89,66.05,107.04,83.82,83.73,28.55,117.43,26.26,141.85,76.14,64.45,1039.55,1053.18,81.31,67.1,196.0,323.05,65.42,45.84,204.77,498.11,98.68,20.51,90.07,23.64,23.1,134.93,115.01,109.24,70.72,42.77,353.52,56.95,106.02,34.8,51.51,30.3,269.7,63.24,229.11,151.27,74.87,338.06,65.65,52.84,112.84,55.2,377.59,79.21,63.98,6.14,89.34,65.82,65.73,365.15,105.24,90.59,88.55,251.1,113.58,157.0,173.78,78.68,159.68,39.51,151.9,102.87,51.64,86.05,7.86,124.41,39.94
2018-12-11,33.56,165.74,245.34,86.85,136.39,133.87,220.27,114.83,33.41,19.98,189.05,1643.24,158.91,47.82,235.23,176.85,319.79,1852.35,92.34,43.83,69.49,54.55,108.84,312.54,35.93,223.83,45.46,67.17,168.79,66.22,107.74,84.81,83.44,28.62,117.0,26.39,142.08,76.76,64.67,1051.75,1061.65,81.17,66.4,196.47,328.9,65.6,46.0,204.09,508.06,97.45,20.91,90.51,23.62,23.0,135.39,116.85,108.48,71.02,43.04,355.24,57.58,107.01,35.21,51.27,29.62,265.32,61.86,230.16,147.61,77.71,342.57,65.66,53.06,113.91,55.31,375.72,79.75,64.4,6.2,89.07,66.87,65.53,366.76,105.42,91.3,88.14,247.86,113.88,155.42,173.23,79.31,162.94,39.46,152.19,102.2,51.7,86.54,7.87,123.74,39.96
2018-12-12,33.8,166.2,245.55,87.28,135.98,137.79,219.29,117.01,33.58,20.48,189.27,1663.54,162.6,48.06,242.99,179.75,322.61,1856.15,94.51,44.39,70.9,55.73,108.74,316.78,36.06,225.11,45.78,67.95,171.49,66.97,108.79,84.58,82.99,28.61,119.72,26.33,144.5,77.64,65.07,1063.68,1073.73,82.11,66.76,199.73,336.92,67.67,46.44,207.13,515.63,97.09,21.89,91.3,23.81,23.14,135.55,122.65,108.51,72.38,42.9,361.36,57.44,107.49,36.03,52.33,30.41,274.88,62.35,239.04,148.32,78.56,353.63,65.65,53.61,113.63,55.66,377.96,80.09,64.61,6.26,89.76,67.64,66.1,366.6,104.19,92.53,89.63,255.15,115.37,157.12,175.45,79.92,165.52,38.86,153.03,105.93,51.14,88.91,7.97,124.52,40.54
2018-12-13,31.94,168.02,248.08,86.68,135.42,135.57,217.23,112.43,33.1,19.86,190.35,1658.38,161.49,48.12,246.16,179.9,320.14,1833.07,93.89,44.11,69.74,56.34,108.44,311.48,35.85,223.83,45.83,67.91,170.19,68.01,108.73,85.05,80.86,28.59,118.23,26.31,145.01,77.74,64.86,1061.9,1073.54,81.08,65.72,194.97,334.62,67.29,46.88,206.4,512.25,94.69,22.71,90.46,23.57,22.77,135.85,120.2,107.31,71.25,43.18,333.51,53.43,107.86,35.02,51.55,30.04,276.02,60.45,245.08,148.31,77.9,354.56,64.93,54.46,114.94,56.02,378.51,80.01,65.37,6.18,89.29,67.94,66.36,376.79,105.9,92.56,87.48,251.52,114.66,156.3,173.42,79.8,164.65,37.9,153.71,104.68,51.86,87.52,7.84,123.84,40.24
2018-12-14,31.89,162.64,230.0,85.51,132.1,131.5,215.57,109.43,32.06,19.9,185.09,1591.91,158.48,47.37,242.85,177.54,314.55,1807.14,93.11,43.22,68.2,55.49,107.42,309.42,35.44,204.61,44.24,64.94,168.11,66.72,107.62,85.86,80.16,28.48,117.01,25.9,144.06,76.28,63.14,1042.1,1051.71,81.37,63.15,190.27,326.46,66.25,46.47,198.97,491.81,91.55,22.17,87.36,23.11,22.32,132.53,119.12,106.14,70.47,42.4,326.52,52.69,104.49,34.2,50.98,29.05,266.84,59.19,239.92,145.88,76.66,348.17,63.51,53.76,110.67,55.57,381.17,78.42,63.84,6.11,87.65,67.04,65.65,365.71,103.46,91.03,87.74,246.85,113.04,152.67,170.06,76.33,162.03,36.78,151.07,103.32,51.33,87.22,7.86,122.15,40.64
2018-12-17,31.53,161.13,221.38,85.55,129.8,127.27,206.97,109.53,32.08,18.83,183.17,1520.91,158.06,46.7,242.18,169.86,313.1,1739.52,92.45,42.31,68.13,53.89,104.14,309.28,35.31,199.84,42.67,63.81,164.62,63.67,105.15,85.01,79.23,28.06,115.6,25.46,140.19,74.43,62.71,1016.53,1025.65,80.91,62.54,183.79,310.89,64.82,45.71,195.56,481.75,92.53,21.35,86.81,22.84,22.03,132.83,118.87,106.14,70.05,41.68,310.49,51.25,101.39,33.88,50.41,28.84,262.8,57.44,230.82,143.02,74.39,340.94,62.59,53.3,109.62,54.97,375.5,77.5,62.99,6.06,85.63,66.78,64.81,348.42,102.19,88.77,86.21,241.95,110.28,150.1,166.17,73.89,153.76,36.28,148.63,101.17,49.97,85.61,7.84,120.03,39.98
2018-12-18,33.01,163.22,226.18,86.27,127.38,130.58,209.5,105.99,32.68,19.5,180.3,1551.48,160.0,46.94,240.44,167.61,294.75,1769.42,89.58,43.07,66.63,52.7,104.55,305.93,34.77,200.59,42.54,63.03,165.0,63.62,105.05,85.86,80.0,28.08,116.92,25.11,143.66,73.01,62.44,1028.71,1043.41,79.66,62.06,187.57,313.58,64.26,46.35,196.19,482.36,92.42,21.04,87.86,23.0,22.16,135.04,119.2,106.71,70.96,41.02,310.83,51.23,102.46,34.11,50.3,28.83,270.94,59.77,224.95,146.37,76.11,344.1,61.98,53.39,108.62,55.72,369.0,78.1,63.43,6.09,85.66,67.1,64.78,337.03,103.43,91.3,87.8,240.91,110.38,150.03,163.43,73.17,155.71,36.73,149.27,99.82,49.74,87.62,7.81,120.72,40.35
2018-12-19,31.9,158.13,224.65,82.0,127.7,128.13,201.56,102.78,30.96,18.16,178.75,1495.08,151.44,45.96,234.87,162.48,292.69,1736.63,85.88,42.09,65.58,51.68,104.36,297.6,34.32,199.03,41.65,61.21,163.48,63.23,104.49,86.23,78.36,27.88,113.84,24.75,133.24,72.84,61.82,1023.01,1035.46,77.92,61.51,183.9,303.4,62.75,44.24,193.66,471.92,90.76,20.17,84.85,22.09,21.32,128.37,115.71,104.89,67.49,40.31,312.39,49.44,102.18,31.41,47.68,27.72,266.77,57.21,225.77,137.97,70.47,340.39,62.41,52.15,106.87,54.67,360.7,77.69,62.59,5.96,84.12,64.76,64.87,332.97,103.05,87.43,86.37,239.23,109.46,149.71,158.66,71.05,155.69,34.7,148.68,95.27,49.19,83.68,7.67,118.42,40.51
2018-12-20,31.38,154.14,218.65,81.07,127.66,124.93,197.78,101.22,30.34,17.94,178.24,1460.83,150.26,46.68,232.95,160.36,292.33,1705.18,85.83,41.56,64.52,50.3,103.13,290.45,33.76,194.8,41.02,60.78,157.51,61.8,101.77,83.77,77.44,27.57,113.01,24.31,133.4,72.5,61.92,1009.41,1023.58,76.56,60.52,185.04,292.25,61.73,44.21,190.18,459.88,91.29,19.91,83.84,21.97,21.09,125.62,115.01,102.72,67.59,40.07,306.4,49.21,100.03,31.28,47.15,27.36,260.58,55.75,228.14,134.57,71.11,332.69,62.6,52.66,107.03,54.36,356.23,76.39,60.72,5.83,83.7,64.06,64.26,315.38,102.1,87.0,84.41,234.01,107.72,147.02,161.3,67.48,152.06,34.8,146.72,94.7,49.62,81.97,7.62,116.3,39.45
2018-12-21,30.29,148.15,208.8,80.66,122.84,120.3,199.17,94.63,29.76,16.93,173.66,1377.45,146.1,45.48,235.86,157.42,280.6,1633.39,80.92,40.69,60.92,48.84,100.04,283.93,32.91,192.22,40.4,59.88,158.43,59.16,99.36,83.46,76.57,26.18,108.9,24.24,124.95,70.92,60.3,979.54,991.25,75.61,59.58,184.94,278.86,58.67,43.53,183.99,446.02,89.73,21.08,83.62,20.83,20.06,124.49,113.74,101.43,66.88,39.6,286.56,48.23,96.8,30.32,46.57,26.46,246.39,54.68,236.47,129.07,69.51,330.57,61.52,52.17,106.27,52.9,344.6,76.21,59.98,5.54,80.8,62.94,61.93,319.77,101.37,87.31,81.47,230.49,105.27,142.44,156.5,65.2,144.93,34.05,144.49,90.45,49.17,80.04,7.42,114.1,39.65
